Variable,Value
Q_48383_17942,0.0
Q_48383_17943,0.0
Q_48383_17945,0.0
Q_48383_17952,0.0
Q_48383_18029,0.0
Q_48383_18042,0.0
Q_48383_18063,0.0
Q_48383_18082,0.0
Q_48383_18127,0.0
Q_48383_18286,0.0
Q_48383_18288,0.0
Q_48383_18294,0.0
Q_48383_18303,0.0
Q_48385_17201,0.0
Q_48385_17218,0.0
Q_48385_17359,0.0
Q_48385_17372,0.0
Q_48385_17395,0.0
Q_48385_17404,0.0
Q_48385_17447,0.0
Q_48385_17466,0.0
Q_48385_17507,0.0
Q_48385_17592,0.0
Q_48385_17620,0.0
Q_48385_17679,0.0
Q_48385_17717,0.0
Q_48385_17784,0.0
Q_48385_17792,0.0
Q_48385_17822,0.0
Q_48385_17829,0.0
Q_48385_17896,0.0
Q_48385_17931,0.0
Q_48385_17934,0.0
Q_48385_17942,0.0
Q_48385_17943,0.0
Q_48385_17945,0.0
Q_48385_17952,0.0
Q_48385_18029,0.0
Q_48385_18042,0.0
Q_48385_18063,0.0
Q_48385_18082,0.0
Q_48385_18127,0.0
Q_48385_18286,0.0
Q_48385_18288,0.0
Q_48385_18294,0.0
Q_48385_18303,0.0
Q_48387_17201,0.0
Q_48387_17218,0.0
Q_48387_17359,0.0
Q_48387_17372,0.0
Q_48387_17395,0.0
Q_48387_17404,0.0
Q_48387_17447,0.0
Q_48387_17466,0.0
Q_48387_17507,0.0
Q_48387_17592,0.0
Q_48387_17620,0.0
Q_48387_17679,0.0
Q_48387_17717,0.0
Q_48387_17784,0.0
Q_48387_17792,20920.46183
Q_48387_17822,0.0
Q_48387_17829,0.0
Q_48387_17896,0.0
Q_48387_17931,0.0
Q_48387_17934,0.0
Q_48387_17942,0.0
Q_48387_17943,0.0
Q_48387_17945,0.0
Q_48387_17952,0.0
Q_48387_18029,0.0
Q_48387_18042,0.0
Q_48387_18063,0.0
Q_48387_18082,0.0
Q_48387_18127,0.0
Q_48387_18286,0.0
Q_48387_18288,0.0
Q_48387_18294,0.0
Q_48387_18303,0.0
Q_48389_17201,0.0
Q_48389_17218,0.0
Q_48389_17359,0.0
Q_48389_17372,0.0
Q_48389_17395,0.0
Q_48389_17404,0.0
Q_48389_17447,0.0
Q_48389_17466,0.0
Q_48389_17507,0.0
Q_48389_17592,0.0
Q_48389_17620,0.0
Q_48389_17679,0.0
Q_48389_17717,0.0
Q_48389_17784,0.0
Q_48389_17792,0.0
Q_48389_17822,0.0
Q_48389_17829,0.0
Q_48389_17896,0.0
Q_48389_17931,0.0
Q_48389_17934,0.0
Q_48389_17942,0.0
Q_48389_17943,0.0
Q_48389_17945,0.0
Q_48389_17952,0.0
Q_48389_18029,0.0
Q_48389_18042,0.0
Q_48389_18063,0.0
Q_48389_18082,0.0
Q_48389_18127,0.0
Q_48389_18286,0.0
Q_48389_18288,0.0
Q_48389_18294,0.0
Q_48389_18303,0.0
Q_48391_17201,0.0
Q_48391_17218,0.0
Q_48391_17359,0.0
Q_48391_17372,0.0
Q_48391_17395,0.0
Q_48391_17404,0.0
Q_48391_17447,0.0
Q_48391_17466,0.0
Q_48391_17507,0.0
Q_48391_17592,0.0
Q_48391_17620,0.0
Q_48391_17679,25089.05964
Q_48391_17717,0.0
Q_48391_17784,0.0
Q_48391_17792,0.0
Q_48391_17822,0.0
Q_48391_17829,0.0
Q_48391_17896,0.0
Q_48391_17931,0.0
Q_48391_17934,0.0
Q_48391_17942,0.0
Q_48391_17943,0.0
Q_48391_17945,0.0
Q_48391_17952,0.0
Q_48391_18029,0.0
Q_48391_18042,0.0
Q_48391_18063,0.0
Q_48391_18082,0.0
Q_48391_18127,0.0
Q_48391_18286,0.0
Q_48391_18288,0.0
Q_48391_18294,0.0
Q_48391_18303,0.0
Q_48393_17201,0.0
Q_48393_17218,0.0
Q_48393_17359,0.0
Q_48393_17372,0.0
Q_48393_17395,0.0
Q_48393_17404,0.0
Q_48393_17447,0.0
Q_48393_17466,0.0
Q_48393_17507,0.0
Q_48393_17592,0.0
Q_48393_17620,0.0
Q_48393_17679,0.0
Q_48393_17717,0.0
Q_48393_17784,0.0
Q_48393_17792,0.0
Q_48393_17822,0.0
Q_48393_17829,0.0
Q_48393_17896,0.0
Q_48393_17931,0.0
Q_48393_17934,0.0
Q_48393_17942,0.0
Q_48393_17943,0.0
Q_48393_17945,0.0
Q_48393_17952,0.0
Q_48393_18029,0.0
Q_48393_18042,0.0
Q_48393_18063,0.0
Q_48393_18082,0.0
Q_48393_18127,0.0
Q_48393_18286,0.0
Q_48393_18288,0.0
Q_48393_18294,0.0
Q_48393_18303,0.0
Q_48395_17201,0.0
Q_48395_17218,0.0
Q_48395_17359,0.0
Q_48395_17372,0.0
Q_48395_17395,0.0
Q_48395_17404,0.0
Q_48395_17447,0.0
Q_48395_17466,0.0
Q_48395_17507,0.0
Q_48395_17592,0.0
Q_48395_17620,0.0
Q_48395_17679,0.0
Q_48395_17717,0.0
Q_48395_17784,0.0
Q_48395_17792,0.0
Q_48395_17822,0.0
Q_48395_17829,0.0
Q_48395_17896,0.0
Q_48395_17931,0.0
Q_48395_17934,0.0
Q_48395_17942,0.0
Q_48395_17943,0.0
Q_48395_17945,0.0
Q_48395_17952,0.0
Q_48395_18029,0.0
Q_48395_18042,0.0
Q_48395_18063,19015.77104
Q_48395_18082,0.0
Q_48395_18127,0.0
Q_48395_18286,0.0
Q_48395_18288,0.0
Q_48395_18294,0.0
Q_48395_18303,0.0
Q_48397_17201,0.0
Q_48397_17218,0.0
Q_48397_17359,0.0
Q_48397_17372,0.0
Q_48397_17395,0.0
Q_48397_17404,0.0
Q_48397_17447,0.0
Q_48397_17466,0.0
Q_48397_17507,0.0
Q_48397_17592,3112.517353
Q_48397_17620,0.0
Q_48397_17679,0.0
Q_48397_17717,0.0
Q_48397_17784,0.0
Q_48397_17792,0.0
Q_48397_17822,0.0
Q_48397_17829,0.0
Q_48397_17896,0.0
Q_48397_17931,0.0
Q_48397_17934,0.0
Q_48397_17942,0.0
Q_48397_17943,0.0
Q_48397_17945,0.0
Q_48397_17952,0.0
Q_48397_18029,0.0
Q_48397_18042,0.0
Q_48397_18063,0.0
Q_48397_18082,0.0
Q_48397_18127,0.0
Q_48397_18286,0.0
Q_48397_18288,0.0
Q_48397_18294,0.0
Q_48397_18303,0.0
Q_48399_17201,0.0
Q_48399_17218,0.0
Q_48399_17359,0.0
Q_48399_17372,0.0
Q_48399_17395,0.0
Q_48399_17404,0.0
Q_48399_17447,0.0
Q_48399_17466,0.0
Q_48399_17507,0.0
Q_48399_17592,0.0
Q_48399_17620,0.0
Q_48399_17679,0.0
Q_48399_17717,0.0
Q_48399_17784,0.0
Q_48399_17792,0.0
Q_48399_17822,0.0
Q_48399_17829,0.0
Q_48399_17896,0.0
Q_48399_17931,0.0
Q_48399_17934,0.0
Q_48399_17942,0.0
Q_48399_17943,0.0
Q_48399_17945,0.0
Q_48399_17952,0.0
Q_48399_18029,0.0
Q_48399_18042,0.0
Q_48399_18063,0.0
Q_48399_18082,0.0
Q_48399_18127,0.0
Q_48399_18286,0.0
Q_48399_18288,0.0
Q_48399_18294,0.0
Q_48399_18303,0.0
Q_48401_17201,0.0
Q_48401_17218,0.0
Q_48401_17359,0.0
Q_48401_17372,0.0
Q_48401_17395,0.0
Q_48401_17404,0.0
Q_48401_17447,0.0
Q_48401_17466,0.0
Q_48401_17507,0.0
Q_48401_17592,0.0
Q_48401_17620,0.0
Q_48401_17679,0.0
Q_48401_17717,0.0
Q_48401_17784,0.0
Q_48401_17792,0.0
Q_48401_17822,0.0
Q_48401_17829,0.0
Q_48401_17896,0.0
Q_48401_17931,0.0
Q_48401_17934,0.0
Q_48401_17942,0.0
Q_48401_17943,0.0
Q_48401_17945,0.0
Q_48401_17952,0.0
Q_48401_18029,0.0
Q_48401_18042,0.0
Q_48401_18063,0.0
Q_48401_18082,0.0
Q_48401_18127,0.0
Q_48401_18286,0.0
Q_48401_18288,0.0
Q_48401_18294,0.0
Q_48401_18303,0.0
Q_48403_17201,0.0
Q_48403_17218,0.0
Q_48403_17359,0.0
Q_48403_17372,0.0
Q_48403_17395,0.0
Q_48403_17404,0.0
Q_48403_17447,0.0
Q_48403_17466,0.0
Q_48403_17507,0.0
Q_48403_17592,0.0
Q_48403_17620,0.0
Q_48403_17679,0.0
Q_48403_17717,0.0
Q_48403_17784,0.0
Q_48403_17792,0.0
Q_48403_17822,0.0
Q_48403_17829,0.0
Q_48403_17896,0.0
Q_48403_17931,0.0
Q_48403_17934,0.0
Q_48403_17942,0.0
Q_48403_17943,0.0
Q_48403_17945,0.0
Q_48403_17952,0.0
Q_48403_18029,0.0
Q_48403_18042,0.0
Q_48403_18063,0.0
Q_48403_18082,0.0
Q_48403_18127,0.0
Q_48403_18286,0.0
Q_48403_18288,0.0
Q_48403_18294,0.0
Q_48403_18303,0.0
Q_48405_17201,0.0
Q_48405_17218,0.0
Q_48405_17359,0.0
Q_48405_17372,0.0
Q_48405_17395,0.0
Q_48405_17404,0.0
Q_48405_17447,0.0
Q_48405_17466,0.0
Q_48405_17507,0.0
Q_48405_17592,0.0
Q_48405_17620,0.0
Q_48405_17679,0.0
Q_48405_17717,0.0
Q_48405_17784,0.0
Q_48405_17792,0.0
Q_48405_17822,0.0
Q_48405_17829,0.0
Q_48405_17896,0.0
Q_48405_17931,0.0
Q_48405_17934,0.0
Q_48405_17942,0.0
Q_48405_17943,0.0
Q_48405_17945,0.0
Q_48405_17952,0.0
Q_48405_18029,0.0
Q_48405_18042,0.0
Q_48405_18063,0.0
Q_48405_18082,0.0
Q_48405_18127,0.0
Q_48405_18286,0.0
Q_48405_18288,0.0
Q_48405_18294,0.0
Q_48405_18303,0.0
Q_48407_17201,0.0
Q_48407_17218,0.0
Q_48407_17359,0.0
Q_48407_17372,0.0
Q_48407_17395,0.0
Q_48407_17404,0.0
Q_48407_17447,-1.8189894035458565e-12
Q_48407_17466,0.0
Q_48407_17507,0.0
Q_48407_17592,0.0
Q_48407_17620,0.0
Q_48407_17679,0.0
Q_48407_17717,0.0
Q_48407_17784,0.0
Q_48407_17792,0.0
Q_48407_17822,0.0
Q_48407_17829,0.0
Q_48407_17896,0.0
Q_48407_17931,0.0
Q_48407_17934,0.0
Q_48407_17942,0.0
Q_48407_17943,0.0
Q_48407_17945,0.0
Q_48407_17952,0.0
Q_48407_18029,0.0
Q_48407_18042,0.0
Q_48407_18063,0.0
Q_48407_18082,0.0
Q_48407_18127,0.0
Q_48407_18286,0.0
Q_48407_18288,0.0
Q_48407_18294,0.0
Q_48407_18303,0.0
Q_48409_17201,0.0
Q_48409_17218,0.0
Q_48409_17359,0.0
Q_48409_17372,0.0
Q_48409_17395,0.0
Q_48409_17404,0.0
Q_48409_17447,0.0
Q_48409_17466,0.0
Q_48409_17507,0.0
Q_48409_17592,0.0
Q_48409_17620,0.0
Q_48409_17679,24653.380240000002
Q_48409_17717,0.0
Q_48409_17784,0.0
Q_48409_17792,0.0
Q_48409_17822,0.0
Q_48409_17829,0.0
Q_48409_17896,0.0
Q_48409_17931,0.0
Q_48409_17934,0.0
Q_48409_17942,0.0
Q_48409_17943,0.0
Q_48409_17945,0.0
Q_48409_17952,0.0
Q_48409_18029,0.0
Q_48409_18042,0.0
Q_48409_18063,0.0
Q_48409_18082,0.0
Q_48409_18127,0.0
Q_48409_18286,0.0
Q_48409_18288,0.0
Q_48409_18294,0.0
Q_48409_18303,0.0
Q_48411_17201,0.0
Q_48411_17218,0.0
Q_48411_17359,0.0
Q_48411_17372,0.0
Q_48411_17395,0.0
Q_48411_17404,0.0
Q_48411_17447,0.0
Q_48411_17466,0.0
Q_48411_17507,0.0
Q_48411_17592,0.0
Q_48411_17620,0.0
Q_48411_17679,0.0
Q_48411_17717,0.0
Q_48411_17784,0.0
Q_48411_17792,0.0
Q_48411_17822,0.0
Q_48411_17829,0.0
Q_48411_17896,0.0
Q_48411_17931,0.0
Q_48411_17934,0.0
Q_48411_17942,0.0
Q_48411_17943,0.0
Q_48411_17945,0.0
Q_48411_17952,0.0
Q_48411_18029,0.0
Q_48411_18042,0.0
Q_48411_18063,0.0
Q_48411_18082,0.0
Q_48411_18127,0.0
Q_48411_18286,0.0
Q_48411_18288,0.0
Q_48411_18294,0.0
Q_48411_18303,0.0
Q_48413_17201,0.0
Q_48413_17218,0.0
Q_48413_17359,0.0
Q_48413_17372,0.0
Q_48413_17395,0.0
Q_48413_17404,0.0
Q_48413_17447,0.0
Q_48413_17466,0.0
Q_48413_17507,0.0
Q_48413_17592,0.0
Q_48413_17620,0.0
Q_48413_17679,0.0
Q_48413_17717,0.0
Q_48413_17784,0.0
Q_48413_17792,0.0
Q_48413_17822,0.0
Q_48413_17829,0.0
Q_48413_17896,0.0
Q_48413_17931,0.0
Q_48413_17934,0.0
Q_48413_17942,0.0
Q_48413_17943,0.0
Q_48413_17945,0.0
Q_48413_17952,0.0
Q_48413_18029,0.0
Q_48413_18042,0.0
Q_48413_18063,0.0
Q_48413_18082,0.0
Q_48413_18127,0.0
Q_48413_18286,0.0
Q_48413_18288,0.0
Q_48413_18294,0.0
Q_48413_18303,0.0
Q_48415_17201,0.0
Q_48415_17218,0.0
Q_48415_17359,0.0
Q_48415_17372,0.0
Q_48415_17395,0.0
Q_48415_17404,0.0
Q_48415_17447,0.0
Q_48415_17466,0.0
Q_48415_17507,0.0
Q_48415_17592,0.0
Q_48415_17620,0.0
Q_48415_17679,0.0
Q_48415_17717,0.0
Q_48415_17784,0.0
Q_48415_17792,0.0
Q_48415_17822,0.0
Q_48415_17829,0.0
Q_48415_17896,0.0
Q_48415_17931,0.0
Q_48415_17934,0.0
Q_48415_17942,0.0
Q_48415_17943,0.0
Q_48415_17945,0.0
Q_48415_17952,0.0
Q_48415_18029,0.0
Q_48415_18042,0.0
Q_48415_18063,0.0
Q_48415_18082,0.0
Q_48415_18127,0.0
Q_48415_18286,0.0
Q_48415_18288,0.0
Q_48415_18294,0.0
Q_48415_18303,0.0
Q_48417_17201,0.0
Q_48417_17218,0.0
Q_48417_17359,0.0
Q_48417_17372,0.0
Q_48417_17395,0.0
Q_48417_17404,0.0
Q_48417_17447,0.0
Q_48417_17466,0.0
Q_48417_17507,0.0
Q_48417_17592,0.0
Q_48417_17620,0.0
Q_48417_17679,0.0
Q_48417_17717,0.0
Q_48417_17784,0.0
Q_48417_17792,0.0
Q_48417_17822,0.0
Q_48417_17829,0.0
Q_48417_17896,0.0
Q_48417_17931,0.0
Q_48417_17934,0.0
Q_48417_17942,0.0
Q_48417_17943,0.0
Q_48417_17945,0.0
Q_48417_17952,0.0
Q_48417_18029,0.0
Q_48417_18042,0.0
Q_48417_18063,0.0
Q_48417_18082,0.0
Q_48417_18127,0.0
Q_48417_18286,0.0
Q_48417_18288,0.0
Q_48417_18294,0.0
Q_48417_18303,0.0
Q_48419_17201,0.0
Q_48419_17218,0.0
Q_48419_17359,0.0
Q_48419_17372,0.0
Q_48419_17395,0.0
Q_48419_17404,0.0
Q_48419_17447,0.0
Q_48419_17466,0.0
Q_48419_17507,0.0
Q_48419_17592,0.0
Q_48419_17620,0.0
Q_48419_17679,0.0
Q_48419_17717,0.0
Q_48419_17784,0.0
Q_48419_17792,0.0
Q_48419_17822,0.0
Q_48419_17829,0.0
Q_48419_17896,0.0
Q_48419_17931,0.0
Q_48419_17934,0.0
Q_48419_17942,0.0
Q_48419_17943,0.0
Q_48419_17945,0.0
Q_48419_17952,0.0
Q_48419_18029,0.0
Q_48419_18042,0.0
Q_48419_18063,0.0
Q_48419_18082,0.0
Q_48419_18127,0.0
Q_48419_18286,0.0
Q_48419_18288,0.0
Q_48419_18294,0.0
Q_48419_18303,0.0
Q_48421_17201,0.0
Q_48421_17218,0.0
Q_48421_17359,0.0
Q_48421_17372,0.0
Q_48421_17395,0.0
Q_48421_17404,0.0
Q_48421_17447,0.0
Q_48421_17466,0.0
Q_48421_17507,0.0
Q_48421_17592,0.0
Q_48421_17620,0.0
Q_48421_17679,0.0
Q_48421_17717,0.0
Q_48421_17784,0.0
Q_48421_17792,0.0
Q_48421_17822,0.0
Q_48421_17829,0.0
Q_48421_17896,0.0
Q_48421_17931,0.0
Q_48421_17934,0.0
Q_48421_17942,0.0
Q_48421_17943,0.0
Q_48421_17945,0.0
Q_48421_17952,0.0
Q_48421_18029,0.0
Q_48421_18042,0.0
Q_48421_18063,0.0
Q_48421_18082,0.0
Q_48421_18127,0.0
Q_48421_18286,0.0
Q_48421_18288,0.0
Q_48421_18294,0.0
Q_48421_18303,0.0
Q_48423_17201,0.0
Q_48423_17218,0.0
Q_48423_17359,0.0
Q_48423_17372,0.0
Q_48423_17395,0.0
Q_48423_17404,0.0
Q_48423_17447,0.0
Q_48423_17466,0.0
Q_48423_17507,0.0
Q_48423_17592,8037.376964999999
Q_48423_17620,0.0
Q_48423_17679,0.0
Q_48423_17717,0.0
Q_48423_17784,0.0
Q_48423_17792,0.0
Q_48423_17822,0.0
Q_48423_17829,0.0
Q_48423_17896,0.0
Q_48423_17931,0.0
Q_48423_17934,0.0
Q_48423_17942,0.0
Q_48423_17943,0.0
Q_48423_17945,0.0
Q_48423_17952,0.0
Q_48423_18029,0.0
Q_48423_18042,0.0
Q_48423_18063,0.0
Q_48423_18082,0.0
Q_48423_18127,0.0
Q_48423_18286,0.0
Q_48423_18288,0.0
Q_48423_18294,1.8189894035458565e-12
Q_48423_18303,0.0
Q_48425_17201,0.0
Q_48425_17218,0.0
Q_48425_17359,0.0
Q_48425_17372,0.0
Q_48425_17395,0.0
Q_48425_17404,0.0
Q_48425_17447,0.0
Q_48425_17466,0.0
Q_48425_17507,0.0
Q_48425_17592,0.0
Q_48425_17620,0.0
Q_48425_17679,0.0
Q_48425_17717,0.0
Q_48425_17784,0.0
Q_48425_17792,0.0
Q_48425_17822,0.0
Q_48425_17829,0.0
Q_48425_17896,0.0
Q_48425_17931,0.0
Q_48425_17934,0.0
Q_48425_17942,0.0
Q_48425_17943,0.0
Q_48425_17945,0.0
Q_48425_17952,0.0
Q_48425_18029,0.0
Q_48425_18042,0.0
Q_48425_18063,0.0
Q_48425_18082,0.0
Q_48425_18127,0.0
Q_48425_18286,0.0
Q_48425_18288,0.0
Q_48425_18294,0.0
Q_48425_18303,0.0
Q_48427_17201,0.0
Q_48427_17218,0.0
Q_48427_17359,0.0
Q_48427_17372,0.0
Q_48427_17395,0.0
Q_48427_17404,0.0
Q_48427_17447,0.0
Q_48427_17466,0.0
Q_48427_17507,0.0
Q_48427_17592,0.0
Q_48427_17620,0.0
Q_48427_17679,0.0
Q_48427_17717,0.0
Q_48427_17784,0.0
Q_48427_17792,0.0
Q_48427_17822,0.0
Q_48427_17829,0.0
Q_48427_17896,0.0
Q_48427_17931,0.0
Q_48427_17934,0.0
Q_48427_17942,0.0
Q_48427_17943,0.0
Q_48427_17945,0.0
Q_48427_17952,0.0
Q_48427_18029,0.0
Q_48427_18042,0.0
Q_48427_18063,0.0
Q_48427_18082,0.0
Q_48427_18127,0.0
Q_48427_18286,0.0
Q_48427_18288,0.0
Q_48427_18294,0.0
Q_48427_18303,0.0
Q_48429_17201,0.0
Q_48429_17218,0.0
Q_48429_17359,0.0
Q_48429_17372,0.0
Q_48429_17395,0.0
Q_48429_17404,0.0
Q_48429_17447,0.0
Q_48429_17466,0.0
Q_48429_17507,0.0
Q_48429_17592,0.0
Q_48429_17620,0.0
Q_48429_17679,0.0
Q_48429_17717,0.0
Q_48429_17784,0.0
Q_48429_17792,0.0
Q_48429_17822,0.0
Q_48429_17829,0.0
Q_48429_17896,0.0
Q_48429_17931,0.0
Q_48429_17934,0.0
Q_48429_17942,0.0
Q_48429_17943,0.0
Q_48429_17945,0.0
Q_48429_17952,0.0
Q_48429_18029,0.0
Q_48429_18042,0.0
Q_48429_18063,0.0
Q_48429_18082,0.0
Q_48429_18127,0.0
Q_48429_18286,0.0
Q_48429_18288,0.0
Q_48429_18294,0.0
Q_48429_18303,0.0
Q_48431_17201,0.0
Q_48431_17218,0.0
Q_48431_17359,0.0
Q_48431_17372,0.0
Q_48431_17395,0.0
Q_48431_17404,0.0
Q_48431_17447,0.0
Q_48431_17466,0.0
Q_48431_17507,0.0
Q_48431_17592,0.0
Q_48431_17620,0.0
Q_48431_17679,0.0
Q_48431_17717,0.0
Q_48431_17784,0.0
Q_48431_17792,0.0
Q_48431_17822,0.0
Q_48431_17829,0.0
Q_48431_17896,0.0
Q_48431_17931,0.0
Q_48431_17934,0.0
Q_48431_17942,0.0
Q_48431_17943,0.0
Q_48431_17945,0.0
Q_48431_17952,0.0
Q_48431_18029,0.0
Q_48431_18042,0.0
Q_48431_18063,0.0
Q_48431_18082,0.0
Q_48431_18127,0.0
Q_48431_18286,0.0
Q_48431_18288,0.0
Q_48431_18294,0.0
Q_48431_18303,0.0
Q_48433_17201,0.0
Q_48433_17218,0.0
Q_48433_17359,0.0
Q_48433_17372,0.0
Q_48433_17395,0.0
Q_48433_17404,0.0
Q_48433_17447,0.0
Q_48433_17466,0.0
Q_48433_17507,0.0
Q_48433_17592,0.0
Q_48433_17620,0.0
Q_48433_17679,0.0
Q_48433_17717,0.0
Q_48433_17784,0.0
Q_48433_17792,0.0
Q_48433_17822,0.0
Q_48433_17829,0.0
Q_48433_17896,0.0
Q_48433_17931,0.0
Q_48433_17934,0.0
Q_48433_17942,0.0
Q_48433_17943,0.0
Q_48433_17945,0.0
Q_48433_17952,0.0
Q_48433_18029,0.0
Q_48433_18042,0.0
Q_48433_18063,0.0
Q_48433_18082,0.0
Q_48433_18127,0.0
Q_48433_18286,0.0
Q_48433_18288,0.0
Q_48433_18294,0.0
Q_48433_18303,0.0
Q_48435_17201,0.0
Q_48435_17218,0.0
Q_48435_17359,0.0
Q_48435_17372,0.0
Q_48435_17395,0.0
Q_48435_17404,0.0
Q_48435_17447,0.0
Q_48435_17466,0.0
Q_48435_17507,0.0
Q_48435_17592,0.0
Q_48435_17620,0.0
Q_48435_17679,0.0
Q_48435_17717,0.0
Q_48435_17784,0.0
Q_48435_17792,0.0
Q_48435_17822,0.0
Q_48435_17829,0.0
Q_48435_17896,0.0
Q_48435_17931,0.0
Q_48435_17934,0.0
Q_48435_17942,0.0
Q_48435_17943,0.0
Q_48435_17945,0.0
Q_48435_17952,0.0
Q_48435_18029,0.0
Q_48435_18042,0.0
Q_48435_18063,0.0
Q_48435_18082,0.0
Q_48435_18127,0.0
Q_48435_18286,0.0
Q_48435_18288,0.0
Q_48435_18294,0.0
Q_48435_18303,0.0
Q_48437_17201,0.0
Q_48437_17218,0.0
Q_48437_17359,0.0
Q_48437_17372,0.0
Q_48437_17395,0.0
Q_48437_17404,0.0
Q_48437_17447,0.0
Q_48437_17466,0.0
Q_48437_17507,0.0
Q_48437_17592,0.0
Q_48437_17620,0.0
Q_48437_17679,0.0
Q_48437_17717,0.0
Q_48437_17784,0.0
Q_48437_17792,0.0
Q_48437_17822,0.0
Q_48437_17829,0.0
Q_48437_17896,0.0
Q_48437_17931,0.0
Q_48437_17934,0.0
Q_48437_17942,0.0
Q_48437_17943,0.0
Q_48437_17945,0.0
Q_48437_17952,0.0
Q_48437_18029,0.0
Q_48437_18042,0.0
Q_48437_18063,0.0
Q_48437_18082,0.0
Q_48437_18127,0.0
Q_48437_18286,0.0
Q_48437_18288,0.0
Q_48437_18294,0.0
Q_48437_18303,0.0
Q_48439_17201,0.0
Q_48439_17218,0.0
Q_48439_17359,0.0
Q_48439_17372,0.0
Q_48439_17395,0.0
Q_48439_17404,0.0
Q_48439_17447,0.0
Q_48439_17466,0.0
Q_48439_17507,0.0
Q_48439_17592,5453.294694
Q_48439_17620,0.0
Q_48439_17679,0.0
Q_48439_17717,0.0
Q_48439_17784,0.0
Q_48439_17792,0.0
Q_48439_17822,0.0
Q_48439_17829,0.0
Q_48439_17896,0.0
Q_48439_17931,0.0
Q_48439_17934,0.0
Q_48439_17942,0.0
Q_48439_17943,0.0
Q_48439_17945,0.0
Q_48439_17952,0.0
Q_48439_18029,0.0
Q_48439_18042,0.0
Q_48439_18063,0.0
Q_48439_18082,0.0
Q_48439_18127,0.0
Q_48439_18286,0.0
Q_48439_18288,0.0
Q_48439_18294,0.0
Q_48439_18303,0.0
Q_48441_17201,0.0
Q_48441_17218,0.0
Q_48441_17359,0.0
Q_48441_17372,0.0
Q_48441_17395,0.0
Q_48441_17404,0.0
Q_48441_17447,0.0
Q_48441_17466,0.0
Q_48441_17507,0.0
Q_48441_17592,0.0
Q_48441_17620,0.0
Q_48441_17679,0.0
Q_48441_17717,0.0
Q_48441_17784,0.0
Q_48441_17792,0.0
Q_48441_17822,0.0
Q_48441_17829,0.0
Q_48441_17896,0.0
Q_48441_17931,0.0
Q_48441_17934,0.0
Q_48441_17942,0.0
Q_48441_17943,0.0
Q_48441_17945,0.0
Q_48441_17952,0.0
Q_48441_18029,0.0
Q_48441_18042,0.0
Q_48441_18063,0.0
Q_48441_18082,0.0
Q_48441_18127,0.0
Q_48441_18286,0.0
Q_48441_18288,0.0
Q_48441_18294,0.0
Q_48441_18303,0.0
Q_48443_17201,0.0
Q_48443_17218,0.0
Q_48443_17359,0.0
Q_48443_17372,0.0
Q_48443_17395,0.0
Q_48443_17404,0.0
Q_48443_17447,0.0
Q_48443_17466,0.0
Q_48443_17507,0.0
Q_48443_17592,0.0
Q_48443_17620,0.0
Q_48443_17679,0.0
Q_48443_17717,0.0
Q_48443_17784,0.0
Q_48443_17792,0.0
Q_48443_17822,0.0
Q_48443_17829,0.0
Q_48443_17896,0.0
Q_48443_17931,0.0
Q_48443_17934,0.0
Q_48443_17942,0.0
Q_48443_17943,0.0
Q_48443_17945,0.0
Q_48443_17952,0.0
Q_48443_18029,0.0
Q_48443_18042,0.0
Q_48443_18063,0.0
Q_48443_18082,0.0
Q_48443_18127,0.0
Q_48443_18286,0.0
Q_48443_18288,0.0
Q_48443_18294,0.0
Q_48443_18303,0.0
Q_48445_17201,0.0
Q_48445_17218,0.0
Q_48445_17359,0.0
Q_48445_17372,0.0
Q_48445_17395,0.0
Q_48445_17404,0.0
Q_48445_17447,0.0
Q_48445_17466,0.0
Q_48445_17507,0.0
Q_48445_17592,0.0
Q_48445_17620,0.0
Q_48445_17679,0.0
Q_48445_17717,0.0
Q_48445_17784,0.0
Q_48445_17792,0.0
Q_48445_17822,0.0
Q_48445_17829,0.0
Q_48445_17896,0.0
Q_48445_17931,0.0
Q_48445_17934,0.0
Q_48445_17942,0.0
Q_48445_17943,0.0
Q_48445_17945,0.0
Q_48445_17952,0.0
Q_48445_18029,0.0
Q_48445_18042,0.0
Q_48445_18063,0.0
Q_48445_18082,0.0
Q_48445_18127,0.0
Q_48445_18286,0.0
Q_48445_18288,0.0
Q_48445_18294,0.0
Q_48445_18303,0.0
Q_48447_17201,0.0
Q_48447_17218,0.0
Q_48447_17359,0.0
Q_48447_17372,0.0
Q_48447_17395,0.0
Q_48447_17404,0.0
Q_48447_17447,0.0
Q_48447_17466,0.0
Q_48447_17507,0.0
Q_48447_17592,0.0
Q_48447_17620,0.0
Q_48447_17679,0.0
Q_48447_17717,0.0
Q_48447_17784,0.0
Q_48447_17792,0.0
Q_48447_17822,0.0
Q_48447_17829,0.0
Q_48447_17896,0.0
Q_48447_17931,0.0
Q_48447_17934,0.0
Q_48447_17942,0.0
Q_48447_17943,0.0
Q_48447_17945,0.0
Q_48447_17952,0.0
Q_48447_18029,0.0
Q_48447_18042,0.0
Q_48447_18063,0.0
Q_48447_18082,0.0
Q_48447_18127,0.0
Q_48447_18286,0.0
Q_48447_18288,0.0
Q_48447_18294,0.0
Q_48447_18303,0.0
Q_48449_17201,0.0
Q_48449_17218,0.0
Q_48449_17359,0.0
Q_48449_17372,0.0
